,id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary,show.id,show.url,show.name,show.type,show.language,show.status,show.runtime,show.averageRuntime,show.premiered,show.ended,show.officialSite,show.schedule.time,show.rating.average,show.weight,show.network,show.webChannel.id,show.webChannel.name,show.webChannel.country.name,show.webChannel.country.code,show.webChannel.country.timezone,show.webChannel.officialSite,show.dvdCountry,show.externals.tvrage,show.externals.thetvdb,show.externals.imdb,show.image.medium,show.image.original,show.summary,show.updated,show._links.self.href,show._links.previousepisode.href,show.network.id,show.network.name,show.network.country.name,show.network.country.code,show.network.country.timezone,show.network.officialSite,show._links.nextepisode.href,show.webChannel,show.image,show.webChannel.country,show.dvdCountry.name,show.dvdCountry.code,show.dvdCountry.timezone,self.href,medium,original,average,show.country,Action,Adult,Adventure,Anime,Children,Comedy,Crime,DIY,Drama,Family,Fantasy,Food,History,Horror,Legal,Medical,Music,Mystery,Nature,Romance,Science-Fiction,Sports,Supernatural,Thriller,Travel,War,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
1189,1988859,https://www.tvmaze.com/episodes/1988859/sim-for-you-4x21-chanyeols-episode-21,Chanyeol's Episode 21,4,21.0,regular,2020-12-12,06:00,2020-12-11T21:00:00+00:00,16.0,<p><b>#LastNightOfSummerVacation #10PointsOutof10 #TheRevealoftheFinalGift</b></p>,41648,https://www.tvmaze.com/shows/41648/sim-for-you,Sim for You,Reality,Korean,Running,16.0,16.0,2019-03-25,,https://www.vlive.tv/video/121637,,,65,,122.0,V LIVE,"Korea, Republic of",KR,Asia/Seoul,https://www.vlive.tv/home,,,361541.0,,https://static.tvmaze.com/uploads/images/medium_portrait/190/476668.jpg,https://static.tvmaze.com/uploads/images/original_untouched/190/476668.jpg,<p><b>Sim for You</b> is a reality series that chronicles each EXO member's life and reveal stories from their everyday life as a series.</p>,1608499007,https://api.tvmaze.com/shows/41648,https://api.tvmaze.com/episodes/1988862,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1988859,,,,"Korea, Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1190,1986140,https://www.tvmaze.com/episodes/1986140/soul-land-7x04-di134ji,第134集,7,4.0,regular,2020-12-12,10:00,2020-12-12T02:00:00+00:00,20.0,,35551,https://www.tvmaze.com/shows/35551/soul-land,Soul Land,Animation,Chinese,Running,20.0,20.0,2018-01-13,,https://v.qq.com/detail/m/m441e3rjq9kwpsc.html,10:00,7.7,89,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,342329.0,,https://static.tvmaze.com/uploads/images/medium_portrait/150/375304.jpg,https://static.tvmaze.com/uploads/images/original_untouched/150/375304.jpg,"<p>Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way out was death. But after throwing himself off the deadly Hell's Peak he was reborn in a different world, the world of Douluo Dalu, a world where every person has a spirit of their own, and those with powerful spirits can practice their spirit power to rise and become Spirit Masters.<br /><br />The spirit that awakens within Tang San is Blue Silver Grass, a useless spirit. Can he overcome the difficulties to reach the high ranks of Spirit Masters and bring the glory of the Tang Sect into this new world?</p>",1652939782,https://api.tvmaze.com/shows/35551,https://api.tvmaze.com/episodes/2330395,,,,,,,https://api.tvmaze.com/episodes/2330396,,,,,,,https://api.tvmaze.com/episodes/1986140,,,,China,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1191,2386106,https://www.tvmaze.com/episodes/2386106/xian-feng-jian-yu-lu-1x47-episode-47,Episode 47,1,47.0,regular,2020-12-12,10:00,2020-12-12T02:00:00+00:00,8.0,,49206,https://www.tvmaze.com/shows/49206/xian-feng-jian-yu-lu,Xian Feng Jian Yu Lu,Animation,Chinese,Running,8.0,7.0,2020-07-11,,https://v.qq.com/detail/m/mzc00200hc38s5x.html,10:00,,29,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,386423.0,,https://static.tvmaze.com/uploads/images/medium_portrait/270/675333.jpg,https://static.tvmaze.com/uploads/images/original_untouched/270/675333.jpg,"<p>In ancient Shenzhou, humans and demons had been in constant dispute for thousands of years. The demon princess from Tushan, Bai Binglan, and the human Zhang Kuangyun met each other due to a misunderstanding. In order to investigate the enemy country, Bai Binglan became Zhang Kuangyun's companion. As they travel together, Zhang Kuangyun discovers a conspiracy...</p>",1662275668,https://api.tvmaze.com/shows/49206,https://api.tvmaze.com/episodes/2386129,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2386106,,,,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1192,2138925,https://www.tvmaze.com/episodes/2138925/tokyo-joshi-pro-wrestling-2020-12-12-tjpw-fall-tour-20-womm-wrestling-of-my-mind,TJPW Fall Tour '20 ~ WOMM (Wrestling Of My Mind) ~,2020,43.0,regular,2020-12-12,12:00,2020-12-12T03:00:00+00:00,120.0,,49740,https://www.tvmaze.com/shows/49740/tokyo-joshi-pro-wrestling,Tokyo Joshi Pro Wrestling,Sports,Japanese,Running,120.0,120.0,2013-01-30,,https://www.ddtpro.com/,12:00,,15,,408.0,DDTUniverse,Japan,JP,Asia/Tokyo,,,,375304.0,tt10784214,https://static.tvmaze.com/uploads/images/medium_portrait/268/670796.jpg,https://static.tvmaze.com/uploads/images/original_untouched/268/670796.jpg,,1661106712,https://api.tvmaze.com/shows/49740,https://api.tvmaze.com/episodes/2377379,,,,,,,https://api.tvmaze.com/episodes/2377380,,,,,,,https://api.tvmaze.com/episodes/2138925,,,,Japan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1193,1962057,https://www.tvmaze.com/episodes/1962057/heaven-officials-blessing-1x08-foreboding-wind-of-the-ancient-country,Foreboding Wind of the Ancient Country,1,8.0,regular,2020-12-12,11:00,2020-12-12T03:00:00+00:00,25.0,,51670,https://www.tvmaze.com/shows/51670/heaven-officials-blessing,Heaven Official's Blessing,Animation,Chinese,Running,25.0,25.0,2020-10-31,,https://www.bilibili.com/tgcf,11:00,7.3,71,,51.0,Bilibili,China,CN,Asia/Shanghai,,,,388672.0,tt13375866,https://static.tvmaze.com/uploads/images/medium_portrait/414/1036502.jpg,https://static.tvmaze.com/uploads/images/original_untouched/414/1036502.jpg,"<p>""Have you heard? The rubbish Heaven Official is having an affair with the ghost realm's number one bigshot!""</p><p>Eight hundred years ago, Xie Lian was the Crown Prince of the Xian Le kingdom; one who was beloved by his citizens and the darling of the world. Unsurprisingly, he ascended to the Heavens at a very young age. Now, eight hundred years later, Xie Lian ascends to the Heavens for the third time as the laughing stock of all three realms. On his first task as a god, he meets a mysterious demon who rules the ghosts and terrifies the Heavens... yet unbeknownst to Xie Lian, this demon king has been paying attention to him for a very, very long time.</p>",1656761777,https://api.tvmaze.com/shows/51670,https://api.tvmaze.com/episodes/1993891,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1962057,,,,China,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1194,1972565,https://www.tvmaze.com/episodes/1972565/the-wolf-1x23-episode-23,Episode 23,1,23.0,regular,2020-12-12,,2020-12-12T04:00:00+00:00,45.0,,47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,,,36,,118.0,Youku,China,CN,Asia/Shanghai,,,,331095.0,tt8871128,https://static.tvmaze.com/uploads/images/medium_portrait/255/639532.jpg,https://static.tvmaze.com/uploads/images/original_untouched/255/639532.jpg,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029,https://api.tvmaze.com/shows/47912,https://api.tvmaze.com/episodes/1972591,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972565,,,,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1195,1972566,https://www.tvmaze.com/episodes/1972566/the-wolf-1x24-episode-24,Episode 24,1,24.0,regular,2020-12-12,,2020-12-12T04:00:00+00:00,45.0,,47912,https://www.tvmaze.com/shows/47912/the-wolf,The Wolf,Scripted,Chinese,Ended,45.0,45.0,2020-11-19,2021-01-04,https://www.iqiyi.com/lib/m_213579814.html,,,36,,118.0,Youku,China,CN,Asia/Shanghai,,,,331095.0,tt8871128,https://static.tvmaze.com/uploads/images/medium_portrait/255/639532.jpg,https://static.tvmaze.com/uploads/images/original_untouched/255/639532.jpg,"<p>The story happens at the end of the Tang Dynasty, when Zhu Wen usurps the throne and establishes the Later Liang Dynasty, and he's known as Emperor Taizu. Ma Zhai Xing (Li Qin) is the daughter of an official and as a child, she befriends a young boy (Darren Wang) who lives in the mountain. One day when he saves a wolf, he accidentally falls over the cliff and is rescued by Zhu Wen. The authoritative figure adopts him as a godson and gives him the title Bo Wang. Ten years later, he saves the female lead per chance and finds her courage and intelligence resonant, and she likes that while he's in a position of power, he still has humility and kindness. She encourages him to fight for justice and he begins that journey by helping the people, stopping throne fights, etc. Even when they have conflicts, they will face those frankly. As they overcome obstacles and fight for justice, feelings deepen and they are able to reap their own happiness by each other's side.</p>",1648217029,https://api.tvmaze.com/shows/47912,https://api.tvmaze.com/episodes/1972591,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1972566,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1196,1998578,https://www.tvmaze.com/episodes/1998578/mr-right-is-here-1x07-episode-7,Episode 7,1,7.0,regular,2020-12-12,,2020-12-12T04:00:00+00:00,45.0,,52782,https://www.tvmaze.com/shows/52782/mr-right-is-here,Mr. Right is Here!,Scripted,Chinese,Ended,45.0,45.0,2020-12-10,2020-12-18,,,,14,,118.0,Youku,China,CN,Asia/Shanghai,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/291/729462.jpg,https://static.tvmaze.com/uploads/images/original_untouched/291/729462.jpg,"<p>‎The fashion company faced a crisis. Sun Chi, the young owner of the company, at a critical moment took over the management and became the new CEO. He promised his father that in three months he would be able to promote the project ""promoting fashion"" that will help to get out of the crisis. ‎ </p><p>‎Gio Intao, who wanted to be the queen of the fashion industry, by coincidence got into the company and became subordinate to the ""devil"", a young gene. Director Sun Chi.‎   </p><p>‎Sun Chi and Xiao Intao led a fashion company to resolve the crisis and open new markets, allowing Chinese fashion brands to enter the global market step by step. At the same time, they begin to feel each other.‎</p>",1609671640,https://api.tvmaze.com/shows/52782,https://api.tvmaze.com/episodes/1998584,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1998578,,,,China,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1197,1998579,https://www.tvmaze.com/episodes/1998579/mr-right-is-here-1x08-episode-8,Episode 8,1,8.0,regular,2020-12-12,,2020-12-12T04:00:00+00:00,45.0,,52782,https://www.tvmaze.com/shows/52782/mr-right-is-here,Mr. Right is Here!,Scripted,Chinese,Ended,45.0,45.0,2020-12-10,2020-12-18,,,,14,,118.0,Youku,China,CN,Asia/Shanghai,,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/291/729462.jpg,https://static.tvmaze.com/uploads/images/original_untouched/291/729462.jpg,"<p>‎The fashion company faced a crisis. Sun Chi, the young owner of the company, at a critical moment took over the management and became the new CEO. He promised his father that in three months he would be able to promote the project ""promoting fashion"" that will help to get out of the crisis. ‎ </p><p>‎Gio Intao, who wanted to be the queen of the fashion industry, by coincidence got into the company and became subordinate to the ""devil"", a young gene. Director Sun Chi.‎   </p><p>‎Sun Chi and Xiao Intao led a fashion company to resolve the crisis and open new markets, allowing Chinese fashion brands to enter the global market step by step. At the same time, they begin to feel each other.‎</p>",1609671640,https://api.tvmaze.com/shows/52782,https://api.tvmaze.com/episodes/1998584,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1998579,,,,China,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1198,2113320,https://www.tvmaze.com/episodes/2113320/klassen-3x18-herman-dahl-tar-over,Herman Dahl tar over,3,18.0,regular,2020-12-12,05:00,2020-12-12T04:00:00+00:00,12.0,,55919,https://www.tvmaze.com/shows/55919/klassen,Klassen,Scripted,Norwegian,Running,,11.0,2019-09-06,,https://tv.nrk.no/serie/klassen,,,40,,238.0,NRK TV,Norway,NO,Europe/Oslo,,,,371744.0,tt10960302,https://static.tvmaze.com/uploads/images/medium_portrait/329/823511.jpg,https://static.tvmaze.com/uploads/images/original_untouched/329/823511.jpg,"<p>Livet i klassen er som en berg- og dalbane av kjærlighet, vennskap og samhold.</p>",1660401747,https://api.tvmaze.com/shows/55919,https://api.tvmaze.com/episodes/2373589,,,,,,,https://api.tvmaze.com/episodes/2373590,,,,,,,https://api.tvmaze.com/episodes/2113320,,,,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1199,1977320,https://www.tvmaze.com/episodes/1977320/stjernestov-1x12-episode-12,Episode 12,1,12.0,regular,2020-12-12,06:00,2020-12-12T05:00:00+00:00,20.0,,50752,https://www.tvmaze.com/shows/50752/stjernestov,Stjernestøv,Scripted,Norwegian,Ended,20.0,20.0,2020-12-01,2020-12-24,https://tv.nrk.no/serie/stjernestoev,06:00,,22,,238.0,NRK TV,Norway,NO,Europe/Oslo,,,,392649.0,tt11492320,https://static.tvmaze.com/uploads/images/medium_portrait/288/721951.jpg,https://static.tvmaze.com/uploads/images/original_untouched/288/721951.jpg,"<p>The parents get divorced and Jo has to move to a new place. One day, Nordstjerna goes out, and Jo discovers that a girl with magical powers lives in the attic.</p>",1611436842,https://api.tvmaze.com/shows/50752,https://api.tvmaze.com/episodes/1977332,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1977320,https://static.tvmaze.com/uploads/images/medium_landscape/290/726346.jpg,https://static.tvmaze.com/uploads/images/original_untouched/290/726346.jpg,,Norway,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1200,2212166,https://www.tvmaze.com/episodes/2212166/zombety-1x07-7-seria,7 серия,1,7.0,regular,2020-12-12,,2020-12-12T07:00:00+00:00,,,58844,https://www.tvmaze.com/shows/58844/zombety,Зомбеты,Scripted,Russian,To Be Determined,,,2020-11-07,,https://salemsocial.kz/projects/zombeti,,,2,,452.0,Aitube.kz,Kazakhstan,KZ,Asia/Qyzylorda,,,,,,,,,1636362084,https://api.tvmaze.com/shows/58844,https://api.tvmaze.com/episodes/2212177,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2212166,,,,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1201,2041864,https://www.tvmaze.com/episodes/2041864/fandom-tour-1x13-omaigeol-ui-cheos-beonjjae-chueog-yeohaeng,오마이걸의 첫 번째 추억여행,1,13.0,regular,2020-12-12,17:00,2020-12-12T08:00:00+00:00,16.0,,53888,https://www.tvmaze.com/shows/53888/fandom-tour,Fandom Tour,Variety,Korean,Ended,15.0,17.0,2020-09-19,2021-01-02,https://tv.kakao.com/channel/3658620/cliplink/415324903?metaObjectType=Channel,17:00,,22,,294.0,Kakao TV,"Korea, Republic of",KR,Asia/Seoul,https://tv.kakao.com/top,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/378/947056.jpg,https://static.tvmaze.com/uploads/images/original_untouched/378/947056.jpg,<p>K-pop artists have come out for fans who want to come to Korea but can't! Idol pilgrimage maker to make travel course by traveling 'instead' to hideouts containing precious memories of my favorite artist! <br /> </p>,1638067689,https://api.tvmaze.com/shows/53888,https://api.tvmaze.com/episodes/2041867,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2041864,,,,"Korea, Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1202,2137602,https://www.tvmaze.com/episodes/2137602/its-okay-to-be-sensitive-2020-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-12,18:00,2020-12-12T09:00:00+00:00,15.0,,56605,https://www.tvmaze.com/shows/56605/its-okay-to-be-sensitive-2020,It's Okay to Be Sensitive 2020,Scripted,Korean,Ended,15.0,,2020-12-03,2020-12-26,,18:00,,17,,30.0,Naver TVCast,"Korea, Republic of",KR,Asia/Seoul,https://tv.naver.com/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/344/861394.jpg,https://static.tvmaze.com/uploads/images/original_untouched/344/861394.jpg,"<p>In these times when it is difficult to completely guard ""oneself"" due to social and gender issues, the friendship story of four people delivering warm comfort to all the wounded people in the world.</p>",1661109065,https://api.tvmaze.com/shows/56605,https://api.tvmaze.com/episodes/2137606,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2137602,,,,"Korea, Republic of",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1203,1971939,https://www.tvmaze.com/episodes/1971939/hver-gang-vi-motes-10x13-program-7-del-1,Program 7 - del 1,10,13.0,regular,2020-12-12,,2020-12-12T11:00:00+00:00,44.0,,11502,https://www.tvmaze.com/shows/11502/hver-gang-vi-motes,Hver gang vi møtes,Reality,Norwegian,Running,,54.0,2012-01-28,,https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes,,,27,,,,,,,,,34149.0,257720.0,tt7057262,https://static.tvmaze.com/uploads/images/medium_portrait/387/968749.jpg,https://static.tvmaze.com/uploads/images/original_untouched/387/968749.jpg,"<p>7 artists spend eight days together at a farm outside the city of Moss, where each artist attempts to do their own version of another artists well-known songs, with each person getting an episode featuring all of their songs being performed by the other musicians.</p>",1655988055,https://api.tvmaze.com/shows/11502,https://api.tvmaze.com/episodes/2249023,339.0,TV 2,Norway,NO,Europe/Oslo,,,,,,,,,https://api.tvmaze.com/episodes/1971939,https://static.tvmaze.com/uploads/images/medium_landscape/288/721377.jpg,https://static.tvmaze.com/uploads/images/original_untouched/288/721377.jpg,,Norway,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1204,1971940,https://www.tvmaze.com/episodes/1971940/hver-gang-vi-motes-10x14-program-7-del-2,Program 7 - del 2,10,14.0,regular,2020-12-12,,2020-12-12T11:00:00+00:00,22.0,,11502,https://www.tvmaze.com/shows/11502/hver-gang-vi-motes,Hver gang vi møtes,Reality,Norwegian,Running,,54.0,2012-01-28,,https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes,,,27,,,,,,,,,34149.0,257720.0,tt7057262,https://static.tvmaze.com/uploads/images/medium_portrait/387/968749.jpg,https://static.tvmaze.com/uploads/images/original_untouched/387/968749.jpg,"<p>7 artists spend eight days together at a farm outside the city of Moss, where each artist attempts to do their own version of another artists well-known songs, with each person getting an episode featuring all of their songs being performed by the other musicians.</p>",1655988055,https://api.tvmaze.com/shows/11502,https://api.tvmaze.com/episodes/2249023,339.0,TV 2,Norway,NO,Europe/Oslo,,,,,,,,,https://api.tvmaze.com/episodes/1971940,https://static.tvmaze.com/uploads/images/medium_landscape/288/721378.jpg,https://static.tvmaze.com/uploads/images/original_untouched/288/721378.jpg,,Norway,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1205,2182117,https://www.tvmaze.com/episodes/2182117/hjem-til-jul-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-12,,2020-12-12T11:00:00+00:00,21.0,,57956,https://www.tvmaze.com/shows/57956/hjem-til-jul,Hjem til jul?,Documentary,Norwegian,Ended,,21.0,2020-12-05,2020-12-19,https://play.tv2.no/nyheter/hjem-til-jul,,,9,,327.0,TV 2 Play,Norway,NO,Europe/Oslo,,,,,,,,"<p>It will be a different holiday for many this year. In the program <b>Hjem til jul? </b>we talk, among other things, with Norwegian students who are corona-fixed abroad, those who are out on military missions for Norway, and the sailors who steer Norwegian ships on the world's oceans on Christmas Eve.</p>",1632861504,https://api.tvmaze.com/shows/57956,https://api.tvmaze.com/episodes/2182118,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2182117,https://static.tvmaze.com/uploads/images/medium_landscape/361/903573.jpg,https://static.tvmaze.com/uploads/images/original_untouched/361/903573.jpg,,Norway,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1206,2176129,https://www.tvmaze.com/episodes/2176129/scishow-2020-12-12-why-do-things-look-blurry-underwater,Why Do Things Look Blurry Underwater?,2020,339.0,regular,2020-12-12,,2020-12-12T12:00:00+00:00,,,30606,https://www.tvmaze.com/shows/30606/scishow,SciShow,Documentary,English,Running,,9.0,2012-01-02,,https://www.youtube.com/user/scishow/,,,11,,21.0,YouTube,,,,https://www.youtube.com,,,265193.0,,https://static.tvmaze.com/uploads/images/medium_portrait/121/302950.jpg,https://static.tvmaze.com/uploads/images/original_untouched/121/302950.jpg,"<p><b>SciShow</b> explores the unexpected. Seven days a week, Hank Green, Michael Aranda, and Olivia Gordon delve into the scientific subjects that defy our expectations and make us even more curious!</p><p>Schedule:</p><p>Sundays — Learn about the amazing topics we can't quite make a stand-alone show about in SciShow List Show!</p><p>Mondays — Tune in for a short Dose about our weird world.</p><p>Tuesdays — Find answers to our most asked Quick Questions.</p><p>Wednesdays — Hank or Michael dives deep into a long-form Infusion episode, or an unscripted talk show or quiz show with a guest!</p><p>Thursday — Another new dose about the wonders of the world.</p><p>Fridays — Learn the latest in science News.</p><p>Saturdays — Get your quick questions answered!</p>",1644762005,https://api.tvmaze.com/shows/30606,https://api.tvmaze.com/episodes/2275469,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/2176129,,,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1207,1988714,https://www.tvmaze.com/episodes/1988714/jachtseizoen-5x07-milan-knol-op-de-vlucht,Milan Knol op de vlucht,5,7.0,regular,2020-12-12,,2020-12-12T12:00:00+00:00,30.0,,40232,https://www.tvmaze.com/shows/40232/jachtseizoen,Jachtseizoen,Game Show,Dutch,Running,30.0,30.0,2016-12-17,,https://www.youtube.com/watch?v=KsjjpB-EKdE&list=PLV8Q_exbQpnah3PkCNG8ao4sbWxqFdjSY,,,23,,21.0,YouTube,,,,https://www.youtube.com,,,322721.0,tt6344082,https://static.tvmaze.com/uploads/images/medium_portrait/178/447309.jpg,https://static.tvmaze.com/uploads/images/original_untouched/178/447309.jpg,"<p>In every episode of <b>Jachtseizoen</b>, a famous Dutch person is taking up the task to flee from the men of StukTV. It is up to StukTV to hunt him down within four hours and if they fail to do so, the fugitive is gone.</p>",1658828628,https://api.tvmaze.com/shows/40232,https://api.tvmaze.com/episodes/2366840,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1988714,,,,multi_countries,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1208,1986253,https://www.tvmaze.com/episodes/1986253/gods-school-the-olympian-gods-1x03-clash-of-the-aloads,Clash of the Aloads,1,3.0,regular,2020-12-12,,2020-12-12T12:00:00+00:00,15.0,"<p>Mount Olympus is under attack and the young deities must face two giants: The Aloads brothers. Athena, Zeus, Poseidon and Hades are fighting against them, while the other Olympians seek help from the Titans. Who set the giants free from Tartarus in the Underworld ? Will the gods's divine power be enough to defeat their enemies ?</p>",40868,https://www.tvmaze.com/shows/40868/gods-school-the-olympian-gods,Gods' School: The Olympian Gods,Animation,English,Running,15.0,12.0,2019-01-31,,https://www.youtube.com/channel/UC4E060sRvClagErOdYZZjVA,,,15,,21.0,YouTube,,,,https://www.youtube.com,,,355452.0,tt8929826,https://static.tvmaze.com/uploads/images/medium_portrait/182/456799.jpg,https://static.tvmaze.com/uploads/images/original_untouched/182/456799.jpg,"<p>Mount Olympus is the divine sanctuary created by the Titans for the young gods and goddesses, Among the young immortals, one young goddess, Eris, is a black sheep. She has an horrible reputation, she doesn't fit the high standards of Mount Olympus and she is is being avoid like the plague. But her meeting with a mortal is going to change her divine destiny.</p>",1657297065,https://api.tvmaze.com/shows/40868,https://api.tvmaze.com/episodes/2358528,,,,,,,,,,,,,,https://api.tvmaze.com/episodes/1986253,https://static.tvmaze.com/uploads/images/medium_landscape/394/986669.jpg,https://static.tvmaze.com/uploads/images/original_untouched/394/986669.jpg,,multi_countries,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
